-122.655652\t45.72015\t16
-122.57127\t45.654533\t1
-122.571183\t45.654513\t1
-122.571068\t45.654485\t1
-122.570908\t45.654442\t2
-122.570773\t45.654405\t2
-122.570702\t45.654388\t1
-122.57056\t45.654352\t2
-122.570403\t45.654308\t2
-122.570277\t45.654273\t2
-122.57014\t45.654235\t2
-122.569977\t45.654183\t2
-122.569858\t45.654142\t2
-122.569703\t45.654073\t2
-122.569542\t45.653992\t3
-122.56939\t45.653898\t3
-122.56927\t45.65381\t2
-122.56916\t45.653717\t2
-122.569057\t45.653623\t2
-122.568967\t45.653525\t2
-122.568887\t45.653428\t2
-122.568788\t45.653285\t3
-122.568708\t45.653147\t3
-122.568625\t45.653\t3
-122.568525\t45.652807\t4
-122.568402\t45.652557\t6
-122.568293\t45.652347\t4
-122.568182\t45.652133\t5
-122.568067\t45.651913\t5
-122.56796\t45.651702\t4
-122.567872\t45.651515\t4
-122.567785\t45.651325\t4
-122.567687\t45.651107\t5
-122.567588\t45.650893\t4
-122.567517\t45.650733\t3
-122.567463\t45.650618\t3
-122.567367\t45.650407\t5
-122.567248\t45.650137\t6
-122.567107\t45.649822\t7
-122.566938\t45.649435\t9
-122.566733\t45.648978\t10
-122.566537\t45.648522\t10
-122.566325\t45.648042\t11
-122.566093\t45.64751\t12
-122.565813\t45.64693\t13
-122.565558\t45.646332\t13
-122.565298\t45.645708\t14
-122.565007\t45.645007\t16
-122.564692\t45.644245\t17
-122.564357\t45.643435\t18
-122.564005\t45.642592\t19
-122.563638\t45.641698\t20
-122.563238\t45.640738\t22
-122.562815\t45.639722\t23
-122.56241\t45.638743\t22
-122.56209\t45.637968\t17
-122.56184\t45.637362\t13
-122.561635\t45.63687\t11
-122.561468\t45.636462\t9
-122.561362\t45.63621\t5
-122.561308\t45.636075\t2
-122.56129\t45.63603\t1
-122.561252\t45.635933\t2
-122.561227\t45.635877\t1
-122.561217\t45.635855\t0
-122.561212\t45.635845\t0
-122.561212\t45.635845\t0
-122.561208\t45.635842\t1
-122.561135\t45.635677\t4
-122.56101\t45.635387\t7
-122.560843\t45.634972\t9
-122.560652\t45.63447\t11
-122.560468\t45.6339\t11
-122.560295\t45.633273\t14
-122.560152\t45.632597\t15
-122.560042\t45.631847\t16
-122.559975\t45.63106\t19
-122.559937\t45.630305\t14
-122.55991\t45.629775\t11
-122.559898\t45.62953\t5
-122.55989\t45.629393\t3
-122.559882\t45.629228\t3
-122.559868\t45.628998\t5
-122.559852\t45.628682\t7
-122.559832\t45.628302\t8
-122.559812\t45.627935\t8
-122.559793\t45.627625\t6
-122.559787\t45.627472\t3
-122.559788\t45.627445\t0
-122.559788\t45.627407\t1
-122.559785\t45.627348\t1
-122.559782\t45.627285\t1
-122.559775\t45.627218\t1
-122.559772\t45.627157\t1
-122.559767\t45.627083\t1
-122.559765\t45.627022\t1
-122.559763\t45.626988\t0
-122.559762\t45.626958\t0
-122.559755\t45.626845\t2
-122.559747\t45.626673\t4
-122.559732\t45.626408\t6
-122.559712\t45.626038\t8
-122.559695\t45.625595\t9
-122.559678\t45.625085\t11
-122.55966\t45.62456\t11
-122.559645\t45.624018\t12
-122.55962\t45.62342\t13
-122.559587\t45.622795\t13
-122.559555\t45.622273\t11
-122.559532\t45.621885\t8
-122.559515\t45.621685\t4
-122.559492\t45.62147\t5
-122.559457\t45.621235\t5
-122.559415\t45.621002\t5
-122.559372\t45.620807\t4
-122.559328\t45.620662\t3
-122.559287\t45.620518\t3
-122.55924\t45.62037\t3
-122.559168\t45.62017\t4
-122.559068\t45.619912\t6
-122.558918\t45.619582\t7
-122.558707\t45.619178\t9
-122.558422\t45.61871\t11
-122.558082\t45.618243\t11
-122.557737\t45.61783\t10
-122.557392\t45.617458\t9
-122.557063\t45.617113\t9
-122.556767\t45.616797\t8
-122.55651\t45.616525\t7
-122.556168\t45.616162\t9
-122.555768\t45.615735\t11
-122.555302\t45.615242\t13
-122.554785\t45.614693\t14
-122.55424\t45.614073\t16
-122.553788\t45.613437\t15
-122.553412\t45.612777\t15
-122.553137\t45.612135\t14
-122.552962\t45.611567\t12
-122.552853\t45.611077\t10
-122.55277\t45.610573\t11
-122.552723\t45.610055\t11
-122.552648\t45.609568\t10
-122.55256\t45.60906\t11
-122.552473\t45.60855\t11
-122.55239\t45.608045\t11
-122.55232\t45.607592\t9
-122.552253\t45.607187\t9
-122.552183\t45.606755\t9
-122.552127\t45.6064\t7
-122.552087\t45.606137\t5
-122.552065\t45.605982\t3
-122.552062\t45.605955\t0
-122.552062\t45.605955\t0
-122.552062\t45.605955\t0
-122.552058\t45.60593\t1
-122.552047\t45.605862\t1
-122.552015\t45.605695\t4
-122.551973\t45.605435\t5
-122.551932\t45.605178\t5
-122.551885\t45.604893\t6
-122.55184\t45.604617\t6
-122.551797\t45.604368\t5
-122.551753\t45.604107\t5
-122.551703\t45.603818\t7
-122.551652\t45.603507\t6
-122.551592\t45.603167\t7
-122.55153\t45.602775\t8
-122.551467\t45.602373\t8
-122.551397\t45.601948\t9
-122.551325\t45.6015\t10
-122.551243\t45.601007\t11
-122.551147\t45.600397\t13
-122.551028\t45.599717\t15
-122.550885\t45.59903\t15
-122.550742\t45.59842\t13
-122.550575\t45.597808\t13
-122.55038\t45.597158\t14
-122.550207\t45.596622\t12
-122.550038\t45.59613\t11
-122.549842\t45.595607\t12
-122.549633\t45.595085\t11
-122.549437\t45.59462\t10
-122.549238\t45.59418\t10
-122.549082\t45.593848\t9
-122.548908\t45.593498\t8
-122.548738\t45.593172\t7
-122.548562\t45.592835\t7
-122.548362\t45.592473\t8
-122.548122\t45.592055\t10
-122.547847\t45.591597\t11
-122.54754\t45.5911\t11
-122.547253\t45.590638\t11
-122.54699\t45.590215\t10
-122.546777\t45.589873\t8
-122.546613\t45.589612\t6
-122.546428\t45.589318\t7
-122.54624\t45.589015\t7
-122.546012\t45.588643\t9
-122.545757\t45.588222\t10
-122.545497\t45.587768\t10
-122.545243\t45.587305\t11
-122.545012\t45.586845\t10
-122.544848\t45.586483\t8
-122.544717\t45.586182\t7
-122.544615\t45.585928\t5
-122.544543\t45.585743\t4
-122.544463\t45.585528\t5
-122.544357\t45.585228\t7
-122.544243\t45.584845\t8
-122.544138\t45.584442\t9
-122.54405\t45.584067\t8
-122.543965\t45.583627\t9
-122.543905\t45.583192\t9
-122.54386\t45.582783\t9
-122.543833\t45.58237\t9
-122.543822\t45.581943\t9
-122.543832\t45.581447\t11
-122.54387\t45.580898\t12
-122.54393\t45.580345\t12
-122.544028\t45.57975\t13
-122.544157\t45.57917\t12
-122.544298\t45.578648\t11
-122.544453\t45.578165\t11
-122.544653\t45.57764\t12
-122.544857\t45.577163\t10
-122.545007\t45.576832\t7
-122.545207\t45.576428\t9
-122.545447\t45.575992\t10
-122.545692\t45.575578\t10
-122.545992\t45.57512\t11
-122.54631\t45.574672\t11
-122.546652\t45.574228\t11
-122.547015\t45.573793\t11
-122.547455\t45.573305\t12
-122.547958\t45.572795\t13
-122.548437\t45.572347\t12
-122.548863\t45.571977\t10
-122.549313\t45.571608\t10
-122.549788\t45.571242\t11
-122.550305\t45.570853\t11
-122.550848\t45.570452\t12
-122.551255\t45.570147\t8
-122.551635\t45.569865\t8
-122.552132\t45.569495\t11
-122.552685\t45.56908\t12
-122.553212\t45.56869\t11
-122.553777\t45.56827\t13
-122.554338\t45.567855\t12
-122.554858\t45.567463\t11
-122.555368\t45.567077\t11
-122.555907\t45.56667\t12
-122.556555\t45.566177\t15
-122.557312\t45.565605\t17
-122.558163\t45.564963\t19
-122.559087\t45.564268\t21
-122.560035\t45.563553\t21
-122.561078\t45.562783\t23
-122.562232\t45.561987\t22
-122.563388\t45.561192\t27
-122.564428\t45.560425\t20
-122.565417\t45.55965\t23
-122.566303\t45.558815\t23
-122.56693\t45.557932\t21
-122.567325\t45.557005\t21
-122.567453\t45.556028\t21
-122.56728\t45.55502\t22
-122.56685\t45.554018\t23
-122.566173\t45.55306\t23
-122.56524\t45.552187\t24
-122.564128\t45.55139\t24
-122.563135\t45.550695\t21
-122.56243\t45.550187\t15
-122.56202\t45.549843\t9
-122.5617\t45.549533\t8
-122.561445\t45.54924\t7
-122.561232\t45.548953\t7
-122.561068\t45.548692\t6
-122.560913\t45.548383\t7
-122.560777\t45.548035\t8
-122.560673\t45.547648\t8
-122.560615\t45.547222\t9
-122.560613\t45.546817\t9
-122.560658\t45.546443\t8
-122.560768\t45.546002\t8
-122.560868\t45.545715\t8
-122.560998\t45.545388\t6
-122.561035\t45.545305\t1
-122.56104\t45.545293\t0
-122.561078\t45.545213\t2
-122.561188\t45.54497\t6
-122.561373\t45.544563\t9
-122.56159\t45.544085\t11
-122.561798\t45.543602\t11
-122.562002\t45.543107\t11
-122.562202\t45.542597\t11
-122.562398\t45.542078\t11
-122.562592\t45.541543\t12
-122.562788\t45.54098\t12
-122.563025\t45.540367\t14
-122.56322\t45.539718\t14
-122.56337\t45.539155\t12
-122.563477\t45.538737\t9
-122.563568\t45.538372\t8
-122.563672\t45.537992\t8
-122.563805\t45.537493\t11
-122.563948\t45.536947\t12
-122.564105\t45.536352\t13
-122.564283\t45.535655\t15
-122.564518\t45.534903\t17
-122.564792\t45.534153\t17
-122.565193\t45.533397\t18
-122.565893\t45.532742\t18
-122.56687\t45.532258\t18
-122.568112\t45.531858\t21
-122.569528\t45.531585\t22
-122.571022\t45.531497\t23
-122.572487\t45.531577\t22
-122.573877\t45.531812\t22
-122.575198\t45.532177\t22
-122.576492\t45.532618\t22
-122.577825\t45.53308\t23
-122.579177\t45.533547\t23
-122.580535\t45.534018\t23
-122.581868\t45.534513\t23
-122.583177\t45.53503\t23
-122.584552\t45.535458\t23
-122.58602\t45.535685\t23
-122.58752\t45.535685\t23
-122.589002\t45.535455\t23
-122.59037\t45.53501\t23
-122.591623\t45.534412\t23
-122.592853\t45.533777\t23
-122.59408\t45.533138\t23
-122.5953\t45.532507\t23
-122.596517\t45.531877\t23
-122.59774\t45.531245\t23
-122.59898\t45.53061\t23
-122.600217\t45.529968\t24
-122.60145\t45.529307\t24
-122.602692\t45.52864\t21
-122.603955\t45.528058\t25
-122.605277\t45.527643\t22
-122.606663\t45.527432\t22
-122.608152\t45.527407\t23
-122.609655\t45.527603\t21
-122.611055\t45.528027\t23
-122.612285\t45.528662\t23
-122.61346\t45.529415\t24
-122.614665\t45.530198\t25
-122.61589\t45.530987\t25
-122.617232\t45.531687\t26
-122.618715\t45.532175\t25
-122.620142\t45.532518\t23
-122.621533\t45.53284\t22
-122.622932\t45.533163\t28
-122.624368\t45.533493\t19
-122.625817\t45.533825\t29
-122.627242\t45.534147\t19
-122.628645\t45.534353\t27
-122.630028\t45.534268\t17
-122.631227\t45.533853\t22
-122.63201\t45.533327\t18
-122.632597\t45.532743\t15
-122.63319\t45.532052\t18
-122.633883\t45.531372\t18
-122.634797\t45.530832\t18
-122.635763\t45.530543\t16
-122.636632\t45.530432\t13
-122.637513\t45.530382\t13
-122.638312\t45.530342\t12
-122.639072\t45.530305\t11
-122.639792\t45.530273\t11
-122.64059\t45.530237\t12
-122.641607\t45.530188\t16
-122.642797\t45.530133\t18
-122.644092\t45.530073\t20
-122.645377\t45.530012\t20
-122.646702\t45.52995\t20
-122.648058\t45.529848\t21
-122.64939\t45.529607\t21
-122.650713\t45.529273\t21
-122.65205\t45.528927\t22
-122.653383\t45.528582\t22
-122.654703\t45.528232\t21
-122.655995\t45.527825\t21
-122.657248\t45.527327\t22
-122.658457\t45.526748\t22
-122.659622\t45.526172\t22
-122.660737\t45.525662\t20
-122.662\t45.525365\t20
-122.6632\t45.525342\t18
-122.664322\t45.525128\t18
-122.66523\t45.524548\t19
-122.665668\t45.523688\t20
-122.665715\t45.5227\t21
-122.665903\t45.521698\t22
-122.666265\t45.520723\t22
-122.666577\t45.519798\t20
-122.666512\t45.518982\t18
-122.66643\t45.518273\t15
-122.666778\t45.517703\t14
-122.667473\t45.517453\t12
-122.66815\t45.517502\t10
-122.668745\t45.517642\t9
-122.669387\t45.51781\t10
-122.670152\t45.518018\t13
-122.671012\t45.51825\t9
-122.67187\t45.518502\t14
-122.67261\t45.518777\t12
-122.673155\t45.519017\t9
-122.673468\t45.519157\t5
-122.673603\t45.519217\t2
-122.67372\t45.519265\t0
-122.674122\t45.519385\t7
-122.674477\t45.519472\t5
-122.674667\t45.51952\t3
-122.675023\t45.519612\t6
-122.675413\t45.519705\t6
-122.675618\t45.519752\t2
-122.675775\t45.519793\t3
-122.676082\t45.519882\t5
-122.676407\t45.519965\t5
-122.6767\t45.520037\t4
-122.676938\t45.520065\t3
-122.67712\t45.519892\t5
-122.677218\t45.519688\t4
-122.655415\t45.71923\t20
-122.655173\t45.718203\t23
-122.65476\t45.717112\t24
-122.654233\t45.715988\t26
-122.653753\t45.714832\t26
-122.653392\t45.713667\t26
-122.653163\t45.712495\t26
-122.653098\t45.711298\t26
-122.6532\t45.710098\t26
-122.653463\t45.708923\t26
-122.653885\t45.70775\t26
-122.654443\t45.706602\t26
-122.65503\t45.705477\t26
-122.655608\t45.704362\t26
-122.65618\t45.703258\t25
-122.656752\t45.70217\t25
-122.657317\t45.701085\t25
-122.65788\t45.699998\t25
-122.658447\t45.698908\t25
-122.659013\t45.697815\t25
-122.659628\t45.696742\t25
-122.660227\t45.695733\t23
-122.660745\t45.694863\t20
-122.661185\t45.694137\t17
-122.661513\t45.693602\t12
-122.661617\t45.69323\t7
-122.661618\t45.693135\t1
-122.661618\t45.693135\t0
-122.661632\t45.693108\t1
-122.66167\t45.693063\t1
-122.661778\t45.693003\t2
-122.662297\t45.692958\t8
-122.663055\t45.692957\t11
-122.663625\t45.692953\t7
-122.663837\t45.692963\t2
-122.663847\t45.692968\t0
-122.664072\t45.692975\t3
-122.66439\t45.692858\t6
-122.664417\t45.692555\t6
-122.664395\t45.692255\t6
-122.66429\t45.691982\t6
-122.66416\t45.69183\t4
-122.663783\t45.691533\t9
-122.66342\t45.69116\t9
-122.663505\t45.690853\t7
-122.66368\t45.690658\t5
-122.66402\t45.689862\t0
-122.664207\t45.68971\t4
-122.664367\t45.689848\t3
-122.664252\t45.690048\t5
-122.664123\t45.690288\t5
-122.663987\t45.690538\t5
-122.66385\t45.690793\t5
-122.663615\t45.690925\t4
-122.663523\t45.690945\t1
-122.66349\t45.690957\t0
-122.663338\t45.691077\t3
-122.663372\t45.691325\t5
-122.66354\t45.691483\t4
-122.663618\t45.69154\t1
-122.663618\t45.69154\t0
-122.663618\t45.69154\t0
-122.663625\t45.69155\t1
-122.663823\t45.691712\t5
-122.664165\t45.692063\t9
-122.664253\t45.692425\t7
-122.664253\t45.69254\t2
-122.664255\t45.692562\t0
-122.664255\t45.692562\t0
-122.664255\t45.692562\t0
-122.664255\t45.692562\t0
-122.664255\t45.692562\t0
-122.664255\t45.692562\t0
-122.664255\t45.692562\t0
-122.664255\t45.692562\t0
-122.664255\t45.692562\t0
-122.664255\t45.692563\t0
-122.664255\t45.692572\t0
-122.664255\t45.692572\t0
-122.664252\t45.692653\t2
-122.664222\t45.69284\t4
-122.66391\t45.692912\t5
-122.663288\t45.692893\t10
-122.662588\t45.692852\t10
-122.662113\t45.692702\t7
-122.662138\t45.692358\t8
-122.662385\t45.69188\t11
-122.662635\t45.691278\t14
-122.662935\t45.690573\t16
-122.663315\t45.689763\t19
-122.663737\t45.688867\t21
-122.664123\t45.687875\t22
-122.66446\t45.686807\t24
-122.664663\t45.68567\t25
-122.664788\t45.684502\t25
-122.664803\t45.68334\t23
-122.664795\t45.68219\t28
-122.66478\t45.68105\t22
-122.664772\t45.679912\t25
-122.664755\t45.678758\t28
-122.664745\t45.677592\t25
-122.664732\t45.676415\t23
-122.664722\t45.67521\t26
-122.664713\t45.673965\t27
-122.66471\t45.672713\t27
-122.664903\t45.671475\t27
-122.58468\t45.656092\t
-122.685222\t45.498058\t
-122.684735\t45.498142\t7
-122.6843\t45.498233\t7
-122.683937\t45.498403\t5
-122.683768\t45.498505\t3
-122.683653\t45.498585\t2
-122.68333\t45.498792\t7
-122.683035\t45.498983\t6
-122.68281\t45.499185\t0
