-122.564492\t45.558785\t
-122.547603\t45.60228\t16
-122.546488\t45.602085\t18
-122.545175\t45.601977\t20
-122.543753\t45.601755\t22
-122.542313\t45.601443\t23
-122.540847\t45.60112\t23
-122.539382\t45.600797\t23
-122.537882\t45.60044\t24
-122.53635\t45.600073\t25
-122.53479\t45.5997\t25
-122.533192\t45.599347\t25
-122.53168\t45.598988\t22
-122.530368\t45.598677\t23
-122.529017\t45.598353\t22
-122.527608\t45.598018\t20
-122.526198\t45.597683\t22
-122.524813\t45.59735\t22
-122.523418\t45.59699\t23
-122.522008\t45.596603\t23
-122.520573\t45.596212\t23
-122.519195\t45.595835\t22
-122.517817\t45.59546\t22
-122.516413\t45.595075\t23
-122.51493\t45.59467\t24
-122.513402\t45.594248\t25
-122.511843\t45.593818\t26
-122.510363\t45.593367\t24
-122.509053\t45.592957\t22
-122.507843\t45.592573\t20
-122.506802\t45.592173\t18
-122.505873\t45.59171\t17
-122.505102\t45.591342\t14
-122.50449\t45.591165\t10
-122.504123\t45.591137\t5
-122.503817\t45.591258\t5
-122.50377\t45.591555\t6
-122.503845\t45.592007\t10
-122.503803\t45.592547\t11
-122.503813\t45.593135\t13
-122.503845\t45.593682\t11
-122.503873\t45.594033\t7
-122.503878\t45.594125\t1
-122.503883\t45.594173\t0
-122.504068\t45.594272\t3
-122.504407\t45.594205\t5
-122.504868\t45.594157\t7
-122.505303\t45.594307\t7
-122.505718\t45.594477\t7
-122.506118\t45.594652\t7
-122.506175\t45.594868\t4
-122.505928\t45.594898\t4
-122.505648\t45.594763\t5
-122.50538\t45.594615\t5
-122.50523\t45.594523\t2
-122.505175\t45.594495\t0
-122.564438\t45.558795\t
-122.564258\t45.558772\t2
-122.564162\t45.558633\t3
-122.564113\t45.558543\t0
-122.563995\t45.558427\t3
-122.563558\t45.558483\t6
-122.56295\t45.558723\t11
-122.562298\t45.558973\t11
-122.561823\t45.559262\t9
-122.561595\t45.559527\t6
-122.561557\t45.559567\t0
-122.56141\t45.559715\t4
-122.561098\t45.560063\t9
-122.560907\t45.56064\t13
-122.56087\t45.561387\t15
-122.560615\t45.56219\t20
-122.559917\t45.562908\t19
-122.559063\t45.563618\t20
-122.55814\t45.564362\t21
-122.55714\t45.565122\t20
-122.556128\t45.565883\t22
-122.555137\t45.56664\t24
-122.55412\t45.567405\t20
-122.553115\t45.568165\t22
-122.552067\t45.568962\t23
-122.550998\t45.569772\t24
-122.549948\t45.570585\t24
-122.548937\t45.571415\t24
-122.548007\t45.57226\t23
-122.547153\t45.57313\t23
-122.54638\t45.57402\t23
-122.545282\t45.575605\t19
-122.544807\t45.576377\t18
-122.544422\t45.577198\t19
-122.54407\t45.578102\t20
-122.54379\t45.579058\t21
-122.543583\t45.580055\t22
-122.543472\t45.581078\t22
-122.54345\t45.582138\t23
-122.54353\t45.583177\t22
-122.5437\t45.584177\t22
-122.543947\t45.585137\t21
-122.544285\t45.58609\t21
-122.544703\t45.587025\t21
-122.5452\t45.587955\t22
-122.54574\t45.588862\t21
-122.5463\t45.58977\t22
-122.54687\t45.59069\t22
-122.547432\t45.591602\t22
-122.547975\t45.592527\t22
-122.548467\t45.593447\t21
-122.548915\t45.594367\t21
-122.549298\t45.595247\t19
-122.54959\t45.596003\t17
-122.549863\t45.59677\t17
-122.550098\t45.597512\t16
-122.550307\t45.598255\t16
-122.550508\t45.59906\t18
-122.550683\t45.5999\t18
-122.550825\t45.600722\t18
-122.550955\t45.601527\t17
-122.551075\t45.602335\t18
-122.551173\t45.60315\t18
-122.551245\t45.603948\t17
-122.551318\t45.604655\t15
-122.551305\t45.605212\t11
-122.550862\t45.605575\t13
-122.550148\t45.60557\t11
-122.54957\t45.605165\t13
-122.549125\t45.604513\t16
-122.548832\t45.60378\t16
-122.548555\t45.60307\t16
-122.548013\t45.60249\t15
-122.547128\t45.602163\t15
-122.54606\t45.60206\t16
-122.54368\t45.601745\t18
-122.542473\t45.601482\t19
-122.541215\t45.601193\t20
-122.539895\t45.60089\t21
-122.538533\t45.600587\t22
-122.537213\t45.600278\t21
-122.53596\t45.599978\t20
-122.534743\t45.599687\t19
-122.533563\t45.599407\t19
-122.532377\t45.599155\t19
-122.531152\t45.598872\t20
-122.529808\t45.598553\t22
-122.528432\t45.59822\t22
-122.527102\t45.597903\t21
-122.5258\t45.597592\t21
-122.524487\t45.597272\t21
-122.523177\t45.596925\t21
-122.521865\t45.596567\t21
-122.5206\t45.596215\t21
-122.519303\t45.595865\t21
-122.517985\t45.595503\t22
-122.516645\t45.595138\t22
-122.515242\t45.59475\t23
-122.512482\t45.593998\t22
-122.511147\t45.593615\t22
-122.509782\t45.593187\t23
-122.508483\t45.592772\t19
-122.507303\t45.59238\t20
-122.506303\t45.59192\t18
-122.505432\t45.59149\t16
-122.504642\t45.591192\t13
-122.504022\t45.591138\t9
-122.50375\t45.591392\t7
-122.503817\t45.591858\t10
-122.503802\t45.592415\t12
-122.503813\t45.593003\t12
-122.50383\t45.593528\t11
-122.50388\t45.59396\t9
-122.503885\t45.594125\t3
-122.50389\t45.594172\t0
-122.50414\t45.594275\t5
-122.504562\t45.59417\t7
-122.505013\t45.594207\t7
-122.505353\t45.594348\t6
-122.505687\t45.594483\t6
-122.506023\t45.594618\t6
-122.506207\t45.594817\t5
-122.506008\t45.594943\t3
-122.505763\t45.594853\t4
-122.505522\t45.594723\t4
-122.50531\t45.5946\t4
-122.505207\t45.594528\t2
-122.564455\t45.558788\t
-122.564263\t45.558768\t3
-122.564145\t45.55858\t4
-122.564098\t45.558502\t0
-122.563927\t45.558387\t3
-122.563507\t45.558498\t7
-122.56297\t45.558713\t9
-122.562412\t45.558928\t9
-122.56193\t45.559153\t6
-122.561822\t45.55925\t2
-122.561817\t45.559257\t0
-122.561817\t45.559257\t0
-122.561763\t45.559308\t1
-122.56155\t45.559543\t6
-122.561238\t45.55989\t9
-122.560958\t45.560353\t11
-122.560902\t45.560998\t14
-122.560825\t45.561707\t15
-122.560445\t45.562423\t17
-122.559797\t45.563018\t16
-122.559142\t45.563555\t15
-122.55853\t45.564065\t14
-122.557882\t45.564563\t15
-122.557135\t45.56513\t17
-122.556308\t45.565755\t18
-122.55544\t45.566415\t19
-122.554528\t45.5671\t20
-122.553597\t45.567808\t21
-122.552667\t45.568508\t21
-122.551743\t45.569207\t21
-122.55078\t45.569938\t22
-122.549802\t45.570703\t22
-122.548925\t45.571428\t18
-122.548097\t45.572168\t20
-122.547307\t45.572948\t21
-122.54658\t45.57377\t21
-122.545942\t45.57459\t20
-122.545353\t45.575428\t20
-122.544857\t45.576282\t20
-122.544422\t45.577183\t21
-122.544058\t45.578137\t21
-122.543757\t45.579177\t23
-122.543552\t45.580245\t23
-122.543457\t45.581362\t24
-122.543467\t45.582513\t25
-122.5436\t45.583658\t25
-122.543842\t45.584765\t24
-122.544175\t45.585805\t23
-122.544603\t45.58682\t23
-122.545113\t45.587792\t22
-122.54568\t45.588748\t22
-122.54628\t45.58972\t23
-122.546888\t45.590707\t23
-122.547498\t45.591705\t24
-122.548067\t45.592682\t23
-122.548582\t45.593665\t23
-122.549038\t45.594645\t22
-122.549445\t45.595612\t22
-122.54978\t45.596537\t21
-122.550083\t45.597458\t20
-122.550348\t45.598405\t21
-122.55058\t45.599382\t21
-122.550935\t45.601398\t22
-122.551085\t45.602417\t22
-122.551193\t45.603432\t22
-122.551287\t45.604348\t19
-122.551338\t45.605018\t14
-122.551038\t45.605493\t11
-122.550278\t45.605593\t12
-122.549612\t45.605197\t14
-122.549142\t45.60454\t16
-122.54883\t45.603775\t17
-122.548538\t45.60303\t16
-122.547943\t45.602433\t16
-122.546942\t45.602123\t17
-122.545692\t45.60202\t19
-122.544343\t45.60186\t21
-122.54298\t45.601583\t21
-122.541672\t45.601283\t26
-122.540372\t45.600987\t21
-122.539083\t45.600683\t20
-122.53782\t45.600382\t20
-122.536482\t45.600085\t21
-122.535105\t45.599763\t22
-122.533708\t45.599438\t22
-122.53225\t45.599118\t23
-122.53077\t45.598768\t24
-122.52931\t45.598422\t23
-122.527888\t45.598082\t23
-122.526548\t45.597765\t21
-122.525198\t45.597445\t22
-122.523865\t45.597112\t21
-122.522535\t45.596747\t22
-122.521145\t45.596367\t23
-122.51973\t45.595983\t23
-122.518257\t45.59558\t24
-122.516752\t45.595167\t25
-122.515242\t45.594755\t25
-122.512285\t45.593945\t24
-122.510877\t45.593535\t23
-122.509482\t45.593095\t23
-122.508178\t45.592683\t21
-122.507003\t45.592268\t20
-122.505967\t45.591758\t12
-122.505062\t45.591327\t16
-122.504277\t45.591147\t12
-122.503817\t45.591232\t7
-122.50379\t45.591607\t9
-122.503843\t45.592127\t11
-122.503828\t45.59271\t13
-122.50384\t45.59333\t13
-122.503893\t45.593817\t10
-122.5039\t45.594078\t5
-122.503897\t45.594132\t0
-122.503917\t45.59419\t0
-122.50418\t45.594262\t4
-122.504578\t45.594157\t7
-122.505065\t45.594222\t7
-122.50549\t45.59439\t7
-122.505912\t45.594553\t7
-122.506208\t45.594772\t7
-122.506005\t45.594922\t4
-122.505657\t45.594778\t6
-122.505343\t45.594598\t6
-122.505188\t45.594508\t2
-122.564527\t45.558755\t
-122.564445\t45.5588\t1
-122.564277\t45.55878\t2
-122.564165\t45.558603\t4
-122.564137\t45.558548\t1
-122.564132\t45.55854\t0
-122.564027\t45.558428\t3
-122.563687\t45.55843\t5
-122.5631\t45.558652\t10
-122.562452\t45.5589\t11
-122.561915\t45.559165\t9
-122.561672\t45.559427\t6
-122.561552\t45.55956\t0
-122.561293\t45.559838\t7
-122.560977\t45.560327\t12
-122.560915\t45.560993\t15
-122.560825\t45.561748\t16
-122.560425\t45.56245\t16
-122.559777\t45.563037\t16
-122.559067\t45.563605\t16
-122.558342\t45.564205\t17
-122.557492\t45.564853\t19
-122.556537\t45.565572\t21
-122.555528\t45.566337\t22
-122.554335\t45.567238\t22
-122.553075\t45.568192\t23
-122.552\t45.569002\t24
-122.550933\t45.569813\t24
-122.549915\t45.570607\t23
-122.548958\t45.571395\t22
-122.548023\t45.572237\t23
-122.547182\t45.573087\t22
-122.546442\t45.573943\t22
-122.545297\t45.5756\t20
-122.544823\t45.576408\t19
-122.544367\t45.577317\t21
-122.544008\t45.578302\t22
-122.54373\t45.57932\t23
-122.543535\t45.580407\t24
-122.543458\t45.581515\t24
-122.543483\t45.582647\t25
-122.543627\t45.5838\t25
-122.543892\t45.584925\t22
-122.544272\t45.586042\t25
-122.54475\t45.587108\t26
-122.545273\t45.588075\t20
-122.545845\t45.589035\t22
-122.546442\t45.590005\t23
-122.547048\t45.590987\t23
-122.547657\t45.591977\t23
-122.54822\t45.592987\t23
-122.548705\t45.593938\t22
-122.549143\t45.594892\t22
-122.549547\t45.59587\t22
-122.549892\t45.596852\t22
-122.550177\t45.597743\t20
-122.550415\t45.598648\t20
-122.55062\t45.599567\t20
-122.55096\t45.601515\t21
-122.551103\t45.602517\t22
-122.551208\t45.603508\t21
-122.551288\t45.604347\t18
-122.551343\t45.604978\t13
-122.55108\t45.60546\t11
-122.550365\t45.605603\t11
-122.549697\t45.605278\t13
-122.54924\t45.604738\t14
-122.548932\t45.604052\t16
-122.548653\t45.603282\t17
-122.548207\t45.60262\t16
-122.547332\t45.60219\t16
-122.546157\t45.60206\t18
-122.544787\t45.601922\t21
-122.543383\t45.601675\t22
-122.541995\t45.601367\t22
-122.540643\t45.601057\t21
-122.539273\t45.600752\t22
-122.537903\t45.600435\t22
-122.536587\t45.600127\t21
-122.535292\t45.599812\t21
-122.533972\t45.599502\t21
-122.532602\t45.599172\t22
-122.531217\t45.598843\t22
-122.529855\t45.598523\t22
-122.528465\t45.598217\t22
-122.527105\t45.5979\t22
-122.525688\t45.597562\t23
-122.524238\t45.597207\t23
-122.52287\t45.596838\t22
-122.521512\t45.596467\t28
-122.520087\t45.596078\t23
-122.51864\t45.595682\t24
-122.517152\t45.595277\t24
-122.515615\t45.594855\t25
-122.514063\t45.59443\t25
-122.512548\t45.594015\t25
-122.51109\t45.593592\t24
-122.509655\t45.593148\t24
-122.508322\t45.592725\t22
-122.507155\t45.592333\t19
-122.506132\t45.591843\t19
-122.505223\t45.591395\t16
-122.504462\t45.591162\t12
-122.503922\t45.59117\t7
-122.503765\t45.591432\t6
-122.503868\t45.591875\t10
-122.503828\t45.592427\t12
-122.503833\t45.593027\t13
-122.503853\t45.593587\t12
-122.503893\t45.594018\t8
-122.503895\t45.59413\t1
-122.503893\t45.594148\t0
-122.503937\t45.594222\t2
-122.50419\t45.594257\t4
-122.504548\t45.594168\t6
-122.504978\t45.59418\t6
-122.505363\t45.594332\t7
-122.505762\t45.594498\t7
-122.506132\t45.594662\t6
-122.506198\t45.594865\t3
-122.505975\t45.594908\t4
-122.505735\t45.594807\t4
-122.50548\t45.594687\t4
-122.505303\t45.594582\t3
-122.505205\t45.594523\t1
-122.505202\t45.594522\t0
-122.505202\t45.594522\t0
-122.505202\t45.594522\t0
-122.505202\t45.594522\t0
-122.505202\t45.594522\t0
-122.505202\t45.594522\t0
-122.505202\t45.594522\t0
-122.505202\t45.594522\t0
-122.505202\t45.594522\t0
-122.505202\t45.594522\t0
-122.505198\t45.59452\t0
