-122.660108\t45.721642\t0
-122.660437\t45.721458\t
-122.6603\t45.721488\t2
-122.660097\t45.721478\t3
-122.659913\t45.721445\t2
-122.659755\t45.721458\t2
-122.659665\t45.721552\t2
-122.659767\t45.721653\t2
-122.659872\t45.721662\t1
-122.659947\t45.721657\t1
-122.660012\t45.72165\t1
-122.660068\t45.721643\t0
-122.660105\t45.72164\t0
-122.660107\t45.721642\t0
-122.660107\t45.721642\t0
-122.660107\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660108\t45.721642\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
-122.660313\t45.721652\t0
