-122.689202\t45.512458\t22
-122.684313\t45.506068\t9
-122.684308\t45.506445\t8
-122.684298\t45.506705\t5
-122.6843\t45.506753\t0
-122.6843\t45.506753\t0
-122.6843\t45.506753\t0
-122.6843\t45.506753\t1
-122.684298\t45.506833\t2
-122.68429\t45.507183\t8
-122.684278\t45.507652\t10
-122.684337\t45.508128\t10
-122.684828\t45.508553\t12
-122.685748\t45.508922\t16
-122.686577\t45.509403\t16
-122.68735\t45.509982\t17
-122.688087\t45.510687\t19
-122.688717\t45.51152\t20
-122.674147\t45.619623\t23
-122.673568\t45.620592\t23
-122.673\t45.62154\t22
-122.672222\t45.622468\t24
-122.671107\t45.623355\t26
-122.669933\t45.624238\t26
-122.668918\t45.625205\t26
-122.668085\t45.626243\t26
-122.667398\t45.627333\t26
-122.666738\t45.62843\t26
-122.666083\t45.629523\t26
-122.665428\t45.630603\t26
-122.664785\t45.631667\t25
-122.664177\t45.632678\t24
-122.663582\t45.63367\t23
-122.662983\t45.634647\t23
-122.66243\t45.635623\t23
-122.662037\t45.636642\t23
-122.661835\t45.63771\t23
-122.6618\t45.638808\t24
-122.66178\t45.639923\t24
-122.661758\t45.641055\t25
-122.661735\t45.642213\t25
-122.66171\t45.643407\t26
-122.661688\t45.644622\t26
-122.661665\t45.645843\t27
-122.661643\t45.64706\t26
-122.661612\t45.648267\t26
-122.66158\t45.649443\t26
-122.661778\t45.650602\t25
-122.662188\t45.651693\t25
-122.662632\t45.652793\t25
-122.663077\t45.653895\t25
-122.66353\t45.655017\t25
-122.663987\t45.656162\t26
-122.664442\t45.657328\t26
-122.664912\t45.658492\t26
-122.66539\t45.659663\t27
-122.665867\t45.660847\t27
-122.666338\t45.66202\t26
-122.666792\t45.663172\t23
-122.66706\t45.664333\t26
-122.667082\t45.66549\t28
-122.666862\t45.666605\t24
-122.666432\t45.667663\t24
-122.665878\t45.66867\t23
-122.66533\t45.669668\t23
-122.664823\t45.670678\t23
-122.66448\t45.671743\t24
-122.664347\t45.672867\t25
-122.664355\t45.67404\t26
-122.664367\t45.675257\t26
-122.664378\t45.676495\t27
-122.664392\t45.677715\t24
-122.664403\t45.678943\t27
-122.664415\t45.68019\t27
-122.664432\t45.681453\t27
-122.664442\t45.68272\t28
-122.664453\t45.68398\t19
-122.664372\t45.685242\t27
-122.664147\t45.68648\t27
-122.663783\t45.687687\t27
-122.663288\t45.688862\t27
-122.6627\t45.690007\t26
-122.662105\t45.69114\t26
-122.661515\t45.692272\t26
-122.660915\t45.693415\t26
-122.660315\t45.69457\t27
-122.659712\t45.695728\t27
-122.659102\t45.696897\t27
-122.658477\t45.698083\t27
-122.657848\t45.699282\t28
-122.657225\t45.70048\t28
-122.656595\t45.701688\t28
-122.655958\t45.702903\t28
-122.655325\t45.704117\t28
-122.65468\t45.705342\t28
-122.65404\t45.706558\t28
-122.65344\t45.707782\t28
-122.65302\t45.709007\t27
-122.652782\t45.710215\t26
-122.652702\t45.711395\t26
-122.652778\t45.712537\t25
-122.652993\t45.713652\t24
-122.653352\t45.714758\t25
-122.653838\t45.715872\t25
-122.654338\t45.71699\t25
-122.654732\t45.71809\t25
-122.654725\t45.719117\t22
-122.654318\t45.720003\t20
-122.654015\t45.720748\t17
-122.65395\t45.721312\t12
-122.654037\t45.721622\t6
-122.654512\t45.721678\t7
-122.65522\t45.721658\t11
-122.656112\t45.721637\t13
-122.657063\t45.721612\t14
-122.658015\t45.721695\t14
-122.658888\t45.721798\t13
-122.659467\t45.721833\t8
-122.65973\t45.721717\t4
-122.65985\t45.721602\t4
-122.66016\t45.721625\t3
-122.660315\t45.721645\t2
-122.660343\t45.721645\t0
-122.66055\t45.721635\t3
-122.660783\t45.721638\t3
