-122.552488\t45.683292\t16
-122.547308\t45.768745\t12
-122.547315\t45.769213\t10
-122.54732\t45.769522\t6
-122.547325\t45.769722\t4
-122.547327\t45.7698\t1
-122.547327\t45.769808\t0
-122.547332\t45.770043\t5
-122.54733\t45.770558\t11
-122.547343\t45.771272\t16
-122.547363\t45.772105\t18
-122.547397\t45.772992\t19
-122.547412\t45.773893\t19
-122.547427\t45.774795\t20
-122.547437\t45.775692\t19
-122.54745\t45.776597\t20
-122.547457\t45.777465\t18
-122.547468\t45.77824\t17
-122.547475\t45.778942\t15
-122.54744\t45.779608\t14
-122.547437\t45.780163\t11
-122.547448\t45.780448\t5
-122.547448\t45.780528\t0
-122.547187\t45.78065\t5
-122.546603\t45.780655\t9
-122.54586\t45.78067\t11
-122.545098\t45.780693\t11
-122.544332\t45.7807\t11
-122.5436\t45.780708\t11
-122.542878\t45.780718\t11
-122.542118\t45.78073\t11
-122.541355\t45.780742\t11
-122.540543\t45.78075\t12
-122.538993\t45.7808\t12
-122.538238\t45.780828\t11
-122.537518\t45.780843\t11
-122.536837\t45.780838\t10
-122.536135\t45.78084\t11
-122.535438\t45.78085\t10
-122.534803\t45.780872\t9
-122.534175\t45.780887\t12
-122.533582\t45.780895\t9
-122.532985\t45.780903\t9
-122.53238\t45.780908\t9
-122.531855\t45.780917\t8
-122.531373\t45.780923\t7
-122.530892\t45.780932\t7
-122.530363\t45.780937\t8
-122.529735\t45.780942\t9
-122.529288\t45.780948\t6
-122.529128\t45.781083\t4
-122.529198\t45.782037\t11
-122.529102\t45.782595\t12
-122.528888\t45.783132\t12
-122.528675\t45.783642\t11
-122.528408\t45.784138\t11
-122.528032\t45.784627\t12
-122.527543\t45.78508\t12
-122.527027\t45.785467\t11
-122.526802\t45.785932\t11
-122.526803\t45.786493\t12
-122.526798\t45.787045\t12
-122.526792\t45.78756\t11
-122.526773\t45.788078\t11
-122.526762\t45.78865\t12
-122.526747\t45.78931\t14
-122.526742\t45.79002\t15
-122.526737\t45.790748\t14
-122.526727\t45.791498\t16
-122.526727\t45.79231\t17
-122.526713\t45.793177\t19
-122.526698\t45.794077\t20
-122.526688\t45.795002\t20
-122.526685\t45.795945\t20
-122.5267\t45.796897\t21
-122.526715\t45.79784\t20
-122.52673\t45.798778\t20
-122.526752\t45.79968\t20
-122.52678\t45.800543\t19
-122.526807\t45.801387\t18
-122.526823\t45.802212\t18
-122.526827\t45.802985\t17
-122.526828\t45.803772\t17
-122.52685\t45.804567\t17
-122.526873\t45.805328\t16
-122.526702\t45.806042\t16
-122.526008\t45.806685\t18
-122.525013\t45.807213\t19
-122.524053\t45.807743\t18
-122.523173\t45.80831\t18
-122.522362\t45.808855\t17
-122.521843\t45.809552\t17
-122.52178\t45.81038\t18
-122.521788\t45.811297\t20
-122.52179\t45.812297\t22
-122.52179\t45.813322\t22
-122.52179\t45.81436\t22
-122.5218\t45.815383\t22
-122.521807\t45.816352\t21
-122.521818\t45.817268\t20
-122.521813\t45.818187\t20
-122.521807\t45.819107\t20
-122.521805\t45.82004\t20
-122.521787\t45.820945\t19
-122.521787\t45.821762\t18
-122.521785\t45.822465\t15
-122.521785\t45.823163\t15
-122.521753\t45.82381\t14
-122.52134\t45.824367\t14
-122.520478\t45.824575\t14
-122.519503\t45.824572\t15
-122.518477\t45.824557\t15
-122.517453\t45.824543\t15
-122.516265\t45.824547\t18
-122.51513\t45.824558\t17
-122.514097\t45.824563\t15
-122.513145\t45.824398\t15
-122.512358\t45.823918\t16
-122.51159\t45.823527\t14
-122.510628\t45.823503\t15
-122.509635\t45.823673\t15
-122.508695\t45.823812\t14
-122.507717\t45.823653\t15
-122.506942\t45.823232\t14
-122.506318\t45.822992\t10
-122.505662\t45.823195\t11
-122.50528\t45.823745\t14
-122.504842\t45.824265\t13
-122.503933\t45.824513\t16
-122.502763\t45.824518\t18
-122.501455\t45.824523\t20
-122.50009\t45.824525\t21
-122.498727\t45.824532\t20
-122.497433\t45.824535\t19
-122.496397\t45.824535\t15
-122.495775\t45.824538\t9
-122.495508\t45.824585\t4
-122.495508\t45.824838\t6
-122.495515\t45.825372\t12
-122.495527\t45.826062\t15
-122.495537\t45.826783\t15
-122.495545\t45.827507\t15
-122.49555\t45.828212\t15
-122.495557\t45.829\t17
-122.495562\t45.829838\t18
-122.495567\t45.83067\t18
-122.495568\t45.831408\t15
-122.495505\t45.83203\t13
-122.495353\t45.832588\t12
-122.495057\t45.833032\t11
-122.49459\t45.833425\t11
-122.494347\t45.83387\t10
-122.494297\t45.834288\t7
-122.49429\t45.834408\t2
-122.494092\t45.834545\t4
-122.493392\t45.834458\t12
-122.492465\t45.834277\t15
-122.491457\t45.83413\t14
-122.490373\t45.834048\t16
-122.489273\t45.833998\t16
-122.488242\t45.834148\t16
-122.487247\t45.83445\t16
-122.486218\t45.8346\t16
-122.484982\t45.834555\t19
-122.483783\t45.834547\t18
-122.482745\t45.834677\t16
-122.481638\t45.834858\t17
-122.480463\t45.835053\t18
-122.479322\t45.835265\t18
-122.478128\t45.835312\t18
-122.476877\t45.835288\t19
-122.475602\t45.83529\t19
-122.474347\t45.835273\t19
-122.473248\t45.835285\t16
-122.472085\t45.835422\t18
-122.471035\t45.835578\t16
-122.470142\t45.835942\t16
-122.46919\t45.836305\t16
-122.468045\t45.836557\t18
-122.466985\t45.836697\t16
-122.466082\t45.836793\t14
-122.465348\t45.83721\t14
-122.46458\t45.837782\t17
-122.463708\t45.838312\t17
-122.462927\t45.838752\t15
-122.461968\t45.839107\t16
-122.46093\t45.839478\t18
-122.459865\t45.83984\t18
-122.458892\t45.840167\t16
-122.457983\t45.840427\t15
-122.456922\t45.840585\t16
-122.455747\t45.840653\t18
-122.45457\t45.840668\t18
-122.453343\t45.840675\t19
-122.452165\t45.840633\t18
-122.45105\t45.840645\t17
-122.449913\t45.840763\t17
-122.448782\t45.840773\t17
-122.447728\t45.840747\t16
-122.446762\t45.840722\t14
-122.445825\t45.840575\t14
-122.444912\t45.84043\t14
-122.443928\t45.840442\t15
-122.442855\t45.840602\t17
-122.441738\t45.840748\t17
-122.440647\t45.840918\t17
-122.439643\t45.841163\t16
-122.438672\t45.84135\t15
-122.437688\t45.841432\t15
-122.436783\t45.841263\t14
-122.436052\t45.841047\t12
-122.435458\t45.840938\t9
-122.435018\t45.840883\t6
-122.434723\t45.84085\t4
-122.434513\t45.840823\t3
-122.43436\t45.840798\t2
-122.434143\t45.840782\t3
-122.433897\t45.84074\t4
-122.433615\t45.840675\t4
-122.433253\t45.840583\t6
-122.432883\t45.840432\t6
-122.432517\t45.84025\t6
-122.432248\t45.840103\t5
-122.432018\t45.839925\t3
-122.431587\t45.839677\t9
-122.430983\t45.839477\t10
-122.430312\t45.839408\t10
-122.429627\t45.839512\t10
-122.42886\t45.839677\t12
-122.427917\t45.839887\t15
-122.426857\t45.84014\t17
-122.425797\t45.840465\t17
-122.424715\t45.840805\t18
-122.423672\t45.841062\t16
-122.42273\t45.841098\t14
-122.421818\t45.840845\t15
-122.420785\t45.8405\t17
-122.419892\t45.840015\t17
-122.419127\t45.839392\t18
-122.418395\t45.83875\t18
-122.417738\t45.838152\t16
-122.417065\t45.837612\t15
-122.416183\t45.837138\t15
-122.4151\t45.836735\t19
-122.414053\t45.836355\t18
-122.413053\t45.835987\t19
-122.412072\t45.835618\t15
-122.411345\t45.835335\t12
-122.411115\t45.83524\t3
-122.410932\t45.83516\t1
-122.410387\t45.834938\t10
-122.409557\t45.834608\t14
-122.408638\t45.834247\t16
-122.40773\t45.833877\t16
-122.406757\t45.833485\t17
-122.405823\t45.833138\t16
-122.40484\t45.832967\t15
-122.403785\t45.832858\t16
-122.402727\t45.83275\t16
-122.401643\t45.83263\t16
-122.400575\t45.83252\t16
-122.399402\t45.832612\t18
-122.398123\t45.832835\t20
-122.396853\t45.833062\t20
-122.395693\t45.83325\t18
-122.394597\t45.833173\t17
-122.393652\t45.833002\t14
-122.392813\t45.832855\t13
-122.391968\t45.832692\t13
-122.391178\t45.832503\t12
-122.390513\t45.83219\t12
-122.389818\t45.831925\t12
-122.389028\t45.831797\t12
-122.388228\t45.831865\t12
-122.387448\t45.832045\t12
-122.386678\t45.83221\t12
-122.385955\t45.832473\t12
-122.385493\t45.83288\t11
-122.385292\t45.833338\t10
-122.385155\t45.833855\t11
-122.385102\t45.83439\t11
-122.385082\t45.835002\t13
-122.385163\t45.835693\t15
-122.385547\t45.836443\t17
-122.386342\t45.837033\t18
-122.387348\t45.837468\t18
-122.388117\t45.838067\t17
-122.388777\t45.838838\t20
-122.389398\t45.839653\t20
-122.389967\t45.840473\t20
-122.390547\t45.841345\t21
-122.391135\t45.842227\t21
-122.391708\t45.843098\t21
-122.392255\t45.843927\t20
-122.392728\t45.844642\t17
-122.39309\t45.845192\t12
-122.393385\t45.845523\t8
-122.393777\t45.845648\t2
-122.394175\t45.845952\t9
-122.39453\t45.846518\t14
-122.394975\t45.847205\t16
-122.39546\t45.847952\t18
-122.39595\t45.848717\t18
-122.396393\t45.849388\t16
-122.396887\t45.850143\t18
-122.39742\t45.850968\t20
-122.397972\t45.851827\t20
-122.39856\t45.852725\t21
-122.399142\t45.853628\t21
-122.399652\t45.854405\t18
-122.400177\t45.855217\t19
-122.40075\t45.856087\t21
-122.401332\t45.856975\t21
-122.401898\t45.85784\t20
-122.402395\t45.858598\t18
-122.402835\t45.859287\t16
-122.403155\t45.859787\t11
-122.403415\t45.860188\t9
-122.403665\t45.860572\t9
-122.403887\t45.860918\t8
-122.404027\t45.861132\t4
-122.404177\t45.86136\t6
-122.404428\t45.86175\t9
-122.404677\t45.862147\t9
-122.404943\t45.862557\t10
-122.40522\t45.862987\t10
-122.405478\t45.863378\t9
-122.405672\t45.86367\t6
-122.405807\t45.863872\t5
-122.406018\t45.864197\t8
-122.406287\t45.864612\t10
-122.406588\t45.865078\t11
-122.406848\t45.865475\t9
-122.407023\t45.865745\t5
-122.407242\t45.866073\t8
-122.40749\t45.866465\t8
-122.40759\t45.866625\t3
-122.407685\t45.866757\t3
-122.408102\t45.86684\t5
-122.408322\t45.866837\t3
-122.408352\t45.866837\t0
-122.408642\t45.866815\t0
-122.409008\t45.866815\t5
-122.409118\t45.866817\t1
-122.409118\t45.866817\t0
-122.40912\t45.866817\t1
-122.40923\t45.866798\t2
-122.409332\t45.866638\t3
-122.409333\t45.866478\t3
-122.409333\t45.86619\t6
-122.409338\t45.865978\t4
-122.409243\t45.865882\t2
-122.408943\t45.865882\t4
-122.408567\t45.865893\t5
-122.408318\t45.8659\t3
-122.407923\t45.8659\t6
-122.407505\t45.865903\t6
-122.407333\t45.865907\t3
-122.40727\t45.865907\t0
-122.407093\t45.865808\t2
-122.407003\t45.865655\t4
-122.406818\t45.865373\t7
-122.406545\t45.864948\t10
-122.406268\t45.864515\t10
-122.405988\t45.864087\t10
-122.405772\t45.863752\t7
-122.405615\t45.863518\t6
-122.405333\t45.863082\t10
-122.405015\t45.862597\t11
-122.4047\t45.86212\t11
-122.404385\t45.861635\t11
-122.404125\t45.861242\t9
-122.403992\t45.861045\t4
-122.403753\t45.860687\t9
-122.403417\t45.86017\t12
-122.403018\t45.859543\t15
-122.40254\t45.858803\t18
-122.402033\t45.858017\t19
-122.401462\t45.857138\t21
-122.400845\t45.856188\t23
-122.400233\t45.855255\t22
-122.399588\t45.854268\t24
-122.398955\t45.8533\t23
-122.398335\t45.852342\t23
-122.397702\t45.851372\t23
-122.397077\t45.850403\t23
-122.396445\t45.849447\t23
-122.395812\t45.848473\t23
-122.395195\t45.847525\t22
-122.394653\t45.84669\t19
-122.394255\t45.846048\t14
-122.393942\t45.845695\t8
-122.39378\t45.84562\t1
-122.39346\t45.845535\t5
-122.393088\t45.845202\t10
-122.392705\t45.844607\t14
-122.39222\t45.843867\t18
-122.39171\t45.843087\t19
-122.391198\t45.842308\t18
-122.390685\t45.841532\t18
-122.390178\t45.840767\t18
-122.38967\t45.839992\t19
-122.389055\t45.83915\t21
-122.3884\t45.838343\t20
-122.387678\t45.83767\t18
-122.38682\t45.837223\t16
-122.386013\t45.83685\t14
-122.38546\t45.83634\t14
-122.385182\t45.835725\t13
-122.385088\t45.835115\t13
-122.38511\t45.83451\t13
-122.385165\t45.83395\t12
-122.385292\t45.83345\t11
-122.385473\t45.832967\t11
-122.385847\t45.83254\t11
-122.386543\t45.832243\t12
-122.387392\t45.832057\t13
-122.388218\t45.831882\t13
-122.389072\t45.831798\t13
-122.389878\t45.831927\t11
-122.39059\t45.832192\t12
-122.391327\t45.83252\t13
-122.392318\t45.832723\t16
-122.393533\t45.832948\t19
-122.394772\t45.833188\t19
-122.39592\t45.833232\t18
-122.397158\t45.833023\t19
-122.398453\t45.8328\t20
-122.39963\t45.832593\t18
-122.400798\t45.832528\t18
-122.402027\t45.832663\t19
-122.40329\t45.832795\t19
-122.404468\t45.832918\t18
-122.405597\t45.833092\t17
-122.40667\t45.833453\t18
-122.407815\t45.833917\t20
-122.408887\t45.834342\t18
-122.409827\t45.834707\t16
-122.410327\t45.834913\t8
-122.410402\t45.834957\t0
-122.410832\t45.835135\t8
-122.41151\t45.8354\t12
-122.412443\t45.835752\t16
-122.41354\t45.836158\t19
-122.414702\t45.836588\t20
-122.415843\t45.837005\t19
-122.416845\t45.837452\t18
-122.417723\t45.8381\t19
-122.418505\t45.838798\t19
-122.419278\t45.83948\t19
-122.42011\t45.840117\t19
-122.421162\t45.840592\t19
-122.422272\t45.840923\t18
-122.423242\t45.841077\t15
-122.424312\t45.840853\t17
-122.425482\t45.840503\t19
-122.426647\t45.840167\t19
-122.427775\t45.839897\t18
-122.42884\t45.839677\t16
-122.42969\t45.83949\t13
-122.43037\t45.839403\t10
-122.431128\t45.839503\t11
-122.43191\t45.839838\t14
-122.4327\t45.84026\t15
-122.433592\t45.840622\t15
-122.434593\t45.840803\t16
-122.435608\t45.84093\t16
-122.436533\t45.841142\t15
-122.437462\t45.841402\t15
-122.438482\t45.841373\t16
-122.439523\t45.841217\t16
-122.440462\t45.840985\t15
-122.441462\t45.840808\t16
-122.442545\t45.840652\t17
-122.443502\t45.8405\t14
-122.444355\t45.840408\t13
-122.445303\t45.840458\t14
-122.44627\t45.840638\t15
-122.447332\t45.840723\t16
-122.44853\t45.84075\t18
-122.44968\t45.840777\t17
-122.450755\t45.840675\t16
-122.451843\t45.840595\t17
-122.453068\t45.840653\t19
-122.454318\t45.840665\t19
-122.45552\t45.840657\t18
-122.456698\t45.840592\t18
-122.457715\t45.840472\t15
-122.458627\t45.840247\t15
-122.459515\t45.83993\t15
-122.460577\t45.839558\t18
-122.461713\t45.839152\t19
-122.462802\t45.838768\t18
-122.463672\t45.83831\t17
-122.464518\t45.837805\t17
-122.465278\t45.837273\t16
-122.466\t45.836837\t14
-122.466977\t45.836707\t15
-122.467983\t45.836577\t16
-122.468998\t45.836357\t16
-122.469895\t45.836073\t15
-122.47078\t45.835702\t15
-122.47169\t45.835497\t14
-122.472767\t45.835362\t17
-122.473778\t45.835273\t15
-122.474807\t45.83528\t15
-122.476175\t45.835287\t17
-122.477402\t45.835285\t19
-122.478592\t45.835288\t16
-122.479722\t45.835193\t17
-122.480833\t45.834987\t17
-122.481915\t45.834823\t17
-122.482965\t45.834655\t16
-122.484045\t45.834558\t16
-122.485237\t45.834578\t18
-122.486295\t45.834618\t16
-122.487267\t45.834475\t15
-122.488185\t45.8342\t15
-122.4891\t45.834025\t14
-122.490198\t45.83408\t17
-122.491307\t45.834148\t17
-122.492393\t45.834295\t17
-122.493328\t45.834462\t14
-122.493982\t45.834553\t9
-122.494148\t45.834562\t2
-122.494342\t45.834457\t3
-122.494353\t45.834265\t4
-122.49439\t45.833897\t8
-122.49463\t45.833452\t10
-122.495113\t45.833028\t12
-122.495433\t45.832553\t11
-122.495572\t45.831962\t13
-122.495612\t45.831282\t15
-122.495603\t45.830465\t18
-122.49559\t45.829555\t20
-122.495582\t45.828612\t20
-122.49558\t45.827657\t21
-122.495578\t45.826758\t19
-122.495577\t45.825977\t17
-122.495582\t45.82537\t13
-122.49558\t45.824917\t9
-122.495585\t45.824667\t6
-122.49567\t45.82456\t2
-122.496218\t45.824547\t9
-122.497148\t45.824547\t14
-122.498225\t45.824548\t21
-122.499403\t45.824545\t18
-122.50067\t45.824543\t19
-122.501922\t45.82454\t19
-122.503028\t45.82454\t16
-122.503998\t45.824533\t14
-122.504782\t45.824332\t13
-122.505253\t45.823823\t13
-122.505578\t45.823295\t12
-122.50614\t45.822978\t11
-122.506895\t45.823167\t13
-122.507658\t45.823588\t15
-122.508603\t45.823765\t15
-122.50962\t45.823648\t16
-122.510648\t45.823478\t16
-122.511608\t45.823517\t15
-122.51246\t45.823982\t16
-122.513315\t45.824452\t16
-122.514348\t45.824558\t16
-122.515483\t45.824552\t17
-122.516693\t45.824548\t18
-122.517842\t45.824547\t17
-122.518883\t45.824552\t16
-122.519878\t45.824552\t15
-122.520748\t45.824547\t13
-122.521467\t45.824277\t12
-122.521798\t45.823722\t13
-122.52178\t45.823028\t15
-122.521777\t45.822308\t16
-122.521765\t45.821535\t17
-122.521788\t45.820693\t18
-122.521792\t45.819765\t20
-122.521805\t45.818877\t19
-122.52181\t45.817962\t20
-122.521808\t45.817\t21
-122.521808\t45.815967\t22
-122.521798\t45.814933\t22
-122.521797\t45.813935\t22
-122.521793\t45.812942\t21
-122.521793\t45.81195\t21
-122.52179\t45.811013\t20
-122.52178\t45.810105\t19
-122.52196\t45.809322\t17
-122.522625\t45.808673\t17
-122.523488\t45.808107\t18
-122.524363\t45.807548\t18
-122.525235\t45.807075\t16
-122.525997\t45.806658\t14
-122.526613\t45.806138\t15
-122.526872\t45.805478\t15
-122.526872\t45.804682\t18
-122.52684\t45.803793\t19
-122.526833\t45.802897\t19
-122.526827\t45.802018\t19
-122.526798\t45.80115\t19
-122.52678\t45.8003\t18
-122.526755\t45.799505\t17
-122.52672\t45.798677\t16
-122.526707\t45.797788\t21
-122.526693\t45.796878\t20
-122.52668\t45.795922\t19
-122.526688\t45.794893\t22
-122.526702\t45.793853\t23
-122.52672\t45.792833\t22
-122.526735\t45.791817\t22
-122.526747\t45.790902\t19
-122.526747\t45.790192\t15
-122.526753\t45.78972\t10
-122.526753\t45.789267\t10
-122.52676\t45.788793\t10
-122.526777\t45.788312\t10
-122.5268\t45.787857\t10
-122.526808\t45.787337\t11
-122.526817\t45.786797\t12
-122.526822\t45.786263\t11
-122.526853\t45.785735\t11
-122.527305\t45.785283\t12
-122.527815\t45.78487\t12
-122.528217\t45.784433\t11
-122.528547\t45.783955\t11
-122.528797\t45.78342\t12
-122.529012\t45.782912\t11
-122.529187\t45.782452\t10
-122.52924\t45.78204\t9
-122.529265\t45.78169\t7
-122.529263\t45.781547\t3
-122.529248\t45.781448\t0
-122.529218\t45.78124\t4
-122.529213\t45.781113\t2
-122.5293\t45.780992\t3
-122.529685\t45.780962\t6
-122.530207\t45.780965\t8
-122.530737\t45.780958\t8
-122.531362\t45.780953\t9
-122.532073\t45.780948\t11
-122.53277\t45.78094\t10
-122.533385\t45.780932\t9
-122.552488\t45.684018\t16
-122.55249\t45.684742\t16
-122.552488\t45.685473\t16
-122.55249\t45.686198\t16
-122.552492\t45.686925\t16
-122.552497\t45.687653\t16
-122.552518\t45.688395\t16
-122.552562\t45.689153\t16
-122.552623\t45.689898\t16
-122.55268\t45.690658\t16
-122.552712\t45.691353\t15
-122.552727\t45.69196\t13
-122.552728\t45.69251\t11
-122.552732\t45.692892\t8
-122.552735\t45.693057\t3
-122.552735\t45.693068\t0
-122.552732\t45.693298\t5
-122.552725\t45.693777\t10
-122.552722\t45.69439\t13
-122.552718\t45.69508\t15
-122.552712\t45.69581\t16
-122.552712\t45.696553\t16
-122.552708\t45.697312\t16
-122.55271\t45.698068\t16
-122.552702\t45.698807\t16
-122.552697\t45.699532\t16
-122.552692\t45.700255\t16
-122.552687\t45.700985\t16
-122.552692\t45.701718\t16
-122.552718\t45.702462\t16
-122.552748\t45.703212\t16
-122.552757\t45.703945\t16
-122.552753\t45.70466\t15
-122.552747\t45.705392\t16
-122.552705\t45.706133\t16
-122.55264\t45.706875\t16
-122.552597\t45.70764\t21
-122.552612\t45.70843\t17
-122.552627\t45.709222\t17
-122.552615\t45.710023\t17
-122.552605\t45.710822\t17
-122.552597\t45.71162\t17
-122.552585\t45.712433\t17
-122.552572\t45.713257\t18
-122.55256\t45.714065\t17
-122.552548\t45.714863\t17
-122.552538\t45.715662\t17
-122.552528\t45.716448\t17
-122.552518\t45.71723\t17
-122.552503\t45.718028\t17
-122.552493\t45.718825\t17
-122.552485\t45.719623\t17
-122.552473\t45.72041\t17
-122.552463\t45.721205\t17
-122.552455\t45.722073\t19
-122.55244\t45.722992\t20
-122.552427\t45.723917\t20
-122.552415\t45.724838\t20
-122.552402\t45.72575\t20
-122.552395\t45.726652\t19
-122.552378\t45.727535\t19
-122.552363\t45.72838\t16
-122.552312\t45.729097\t15
-122.55227\t45.729495\t8
-122.552243\t45.729685\t1
-122.552163\t45.730062\t8
-122.552042\t45.730395\t7
-122.552007\t45.730522\t0
-122.551982\t45.730747\t5
-122.551908\t45.731128\t8
-122.551822\t45.731557\t9
-122.551758\t45.7319\t7
-122.551723\t45.732127\t1
-122.551638\t45.732587\t10
-122.551552\t45.733253\t15
-122.551498\t45.73406\t18
-122.551453\t45.734945\t19
-122.551435\t45.735882\t20
-122.551452\t45.736853\t21
-122.55147\t45.73786\t22
-122.551487\t45.738892\t22
-122.5515\t45.739882\t21
-122.551512\t45.74085\t21
-122.551527\t45.741805\t21
-122.551542\t45.742752\t20
-122.551562\t45.743687\t20
-122.55155\t45.744598\t20
-122.551415\t45.745493\t20
-122.551138\t45.746387\t20
-122.550707\t45.747265\t20
-122.550137\t45.748105\t20
-122.54951\t45.748917\t20
-122.548892\t45.749723\t20
-122.548303\t45.750527\t19
-122.54782\t45.75135\t19
-122.547483\t45.752202\t19
-122.547283\t45.753077\t19
-122.547205\t45.753968\t19
-122.547217\t45.754872\t20
-122.54722\t45.755948\t19
-122.54723\t45.757005\t19
-122.547235\t45.757928\t16
-122.54723\t45.758435\t10
-122.547235\t45.75887\t8
-122.547245\t45.75947\t13
-122.547257\t45.76019\t16
